Date,tmp,pr,ssn
2019-05-26,9.340311641,0.169883765,2
2019-05-27,10.317512,0.261305661,2
2019-05-28,10.98858703,1.233679663,2
2019-05-29,9.54573683,1.699096624,2
2019-05-30,9.024004427,1.646364525,2
2019-05-31,10.24256335,2.561801622,2
2019-06-01,9.843055696,7.117005317,3
2019-06-02,10.05677516,8.609660459,3
2019-06-03,10.46051037,1.286938507,3
2019-06-04,10.97206215,1.207708773,3
2019-06-05,11.43004984,1.159975202,3
2019-06-06,11.43400294,3.437406519,3
2019-06-07,10.85605055,2.01563801,3
2019-06-08,8.751411798,6.950774734,3
2019-06-09,7.513730889,2.636577886,3
2019-06-10,8.577867564,0.652426652,3
2019-06-11,9.099009053,2.250236182,3
2019-06-12,8.360686206,2.211597129,3
2019-06-13,8.501951978,2.55057096,3
2019-06-14,8.234093655,3.021852368,3
2019-06-15,8.3904182,3.472744754,3
2019-06-16,9.179242876,3.129892092,3
2019-06-17,10.13927671,1.634029703,3
2019-06-18,11.43832574,1.46618427,3
2019-06-19,12.39769402,1.047822851,3
2019-06-20,14.03390981,1.023683024,3
2019-06-21,15.512897,1.829464014,3
2019-06-22,15.78263526,3.278142532,3
2019-06-23,15.63594426,3.67243064,3
2019-06-24,15.14974725,3.233908579,3
2019-06-25,14.29614979,4.480908186,3
2019-06-26,12.60239991,4.911960051,3
2019-06-27,12.23716942,3.066387592,3
2019-06-28,13.06782952,3.470162925,3
2019-06-29,13.78202093,2.250969596,3
2019-06-30,12.28146617,5.659184363,3
2019-07-01,11.49197526,4.563948473,3
2019-07-02,10.12318996,3.67179771,3
2019-07-03,7.452542659,4.802983837,3
2019-07-04,8.873092088,3.613018794,3
2019-07-05,11.17937321,2.685829495,3
2019-07-06,12.11489617,2.69728897,3
2019-07-07,12.68772832,4.062544931,3
2019-07-08,13.16686003,2.788684195,3
2019-07-09,14.33991015,2.864713157,3
2019-07-10,14.75455841,3.261598232,3
2019-07-11,14.74879671,3.253613878,3
2019-07-12,14.53013661,3.152978745,3
2019-07-13,15.02302991,2.162986559,3
2019-07-14,15.53696701,4.098298841,3
2019-07-15,15.03484837,3.696367392,3
2019-07-16,14.81602431,3.155897065,3
2019-07-17,15.41645873,2.332002622,3
2019-07-18,16.53062353,3.272936842,3
2019-07-19,15.05308991,3.132211531,3
2019-07-20,14.94413934,1.545544842,3
2019-07-21,15.10545322,2.088599467,3
2019-07-22,14.58413698,1.508916864,3
2019-07-23,14.27185391,2.337588933,3
2019-07-24,13.63695941,6.484000525,3
2019-07-25,12.41488922,5.845441829,3
2019-07-26,10.94012978,1.869298301,3
2019-07-27,10.8154543,1.011271809,3
2019-07-28,12.72652432,2.48211683,3
2019-07-29,13.87239125,1.525716386,3
2019-07-30,14.35247707,1.227791751,3
2019-07-31,16.09376411,0.684255923,3
2019-08-01,16.48070037,1.147460146,3
2019-08-02,17.84094007,1.770345279,3
2019-08-03,17.16892191,8.916578699,3
2019-08-04,15.53312423,2.736840328,3
2019-08-05,16.92213092,0.227190852,3
2019-08-06,19.31103041,1.087109046,3
2019-08-07,19.1584987,0.812907013,3
2019-08-08,17.79045233,5.166194238,3
2019-08-09,12.85003052,13.55630949,3
2019-08-10,11.92241073,4.735731748,3
2019-08-11,11.83300219,1.675459898,3
2019-08-12,12.57056366,1.9696827,3
2019-08-13,13.20363507,0.407095604,3
2019-08-14,13.39515484,1.562606434,3
2019-08-15,11.2379654,2.577537626,3
2019-08-16,10.84257276,3.842794959,3
2019-08-17,10.2296481,2.308891709,3
2019-08-18,9.861142804,0.482450543,3
2019-08-19,11.52397099,0.520031125,3
2019-08-20,12.45717394,0.795955725,3
2019-08-21,12.71292573,1.203604766,3
2019-08-22,12.58016493,2.106714373,3
2019-08-23,8.816414433,2.275899801,3
2019-08-24,7.9557748,0.902833822,3
2019-08-25,9.657123075,1.241793483,3
2019-08-26,10.19234454,2.352334839,3
2019-08-27,9.010009979,1.129152048,3
2019-08-28,11.33169101,1.090667405,3
2019-08-29,11.91552775,1.265183216,3
2019-08-30,12.16255822,1.480904239,3
2019-08-31,12.25302456,4.982798642,3
2019-09-01,9.570683395,6.62890977,4
2019-09-02,6.80305133,5.170974285,4
2019-09-03,7.946656265,2.540826353,4
2019-09-04,8.743160097,4.62592118,4
2019-09-05,7.381202669,3.125648455,4
2019-09-06,7.515390695,2.653094632,4
2019-09-07,11.83372655,4.529735533,4
2019-09-08,12.04822537,1.711929301,4
2019-09-09,9.627167059,2.093943648,4
2019-09-10,9.560722128,8.589564342,4
2019-09-11,8.215802157,1.332237299,4
2019-09-12,6.708805274,2.049865215,4
2019-09-13,9.385214369,4.941387959,4
2019-09-14,11.75657354,3.654077223,4
2019-09-15,9.007545053,0.727400641,4
2019-09-16,5.536051873,1.658526928,4
2019-09-17,3.713364736,1.891082942,4
2019-09-18,3.217437083,1.069229198,4
2019-09-19,2.3798943,2.007237042,4
2019-09-20,2.972935107,3.438623108,4
2019-09-21,1.311196219,3.835186026,4
2019-09-22,-1.966013603,1.095348747,4
2019-09-23,-2.193403674,0.327033846,4
2019-09-24,-0.347545337,0.040800293,4
2019-09-25,-0.900436868,0.118129726,4
2019-09-26,-0.809014076,1.471800802,4
2019-09-27,0.58503278,4.909002705,4
2019-09-28,1.917043329,3.049281521,4
2019-09-29,1.954926431,1.151765998,4
2019-09-30,1.423272511,1.820250753,4
2019-10-01,2.466762975,5.365657073,4
2019-10-02,4.329164464,2.066814024,4
2019-10-03,2.419403387,1.746424443,4
2019-10-04,1.961931673,3.051248202,4
2019-10-05,3.522964011,4.267332437,4
2019-10-06,2.668093755,1.933968912,4
2019-10-07,1.001526287,0.835312822,4
2019-10-08,-1.937557323,0.592117273,4
2019-10-09,0.471964084,2.851415194,4
2019-10-10,0.993931784,6.286940952,4
2019-10-11,0.512740817,2.905079006,4
2019-10-12,-2.232392116,1.108787694,4
2019-10-13,-3.546317986,0.417396296,4
2019-10-14,-3.056299372,0.426496241,4
2019-10-15,-2.223318384,1.069210697,4
2019-10-16,-3.436899931,0.514311946,4
2019-10-17,-4.536109565,0.463754458,4
2019-10-18,-4.880610647,0.585887247,4
2019-10-19,-5.596797656,0.623066054,4
2019-10-20,-6.783349376,1.797216678,4
2019-10-21,-8.632019315,0.769266682,4
2019-10-22,-10.50129649,0.060557098,4
2019-10-23,-7.655542731,0.003312516,4
2019-10-24,-3.467272211,0.202739484,4
2019-10-25,-0.189089713,1.552832362,4
2019-10-26,-5.531449803,0.316969153,4
2019-10-27,-8.237545115,0.188387639,4
2019-10-28,0.037273159,1.975369312,4
2019-10-29,0.49642645,4.457750232,4
2019-10-30,-2.084226455,2.219395978,4
2019-10-31,-1.681131526,0.47757053,4
2019-11-01,0.944095121,1.909920809,4
2019-11-02,-0.337101911,1.329001515,4
2019-11-03,-2.946143258,1.327736239,4
2019-11-04,-4.99544771,0.775948021,4
2019-11-05,-5.478226563,2.805822014,4
2019-11-06,-6.227253597,1.997119945,4
2019-11-07,-9.948765389,0.251473279,4
2019-11-08,-8.226444638,1.076339404,4
2019-11-09,-7.092693334,1.682098001,4
2019-11-10,-8.296061697,1.526051121,4
2019-11-11,-9.718270835,0.934559702,4
2019-11-12,-11.34250338,0.45695962,4
2019-11-13,-10.69068226,1.479959049,4
2019-11-14,-5.511835455,2.588208463,4
2019-11-15,-8.873026446,1.506834738,4
2019-11-16,-11.96779704,0.998980223,4
2019-11-17,-10.95103725,5.477442023,4
2019-11-18,-10.23120504,5.912542408,4
2019-11-19,-14.79468083,3.34598928,4
2019-11-20,-15.73340444,1.871842686,4
2019-11-21,-13.6076502,2.596129736,4
2019-11-22,-7.024886628,5.480522454,4
2019-11-23,0.028906872,3.354197252,4
2019-11-24,-4.286716077,1.165979264,4
2019-11-25,-10.46813127,1.749783427,4
2019-11-26,-5.965415303,2.286663126,4
2019-11-27,-6.749549895,1.720917416,4
2019-11-28,-11.58737283,0.696697659,4
2019-11-29,-12.88030076,0.440064508,4
2019-11-30,-17.65078413,0.382083818,4
2019-12-01,-19.36409806,0.880890011,1
2019-12-02,-23.12333468,0.120340211,1
2019-12-03,-23.53658332,2.427556972,1
2019-12-04,-19.34995516,1.866908622,1
2019-12-05,-20.88597192,1.258361546,1
2019-12-06,-20.99923758,2.214486367,1
2019-12-07,-18.34264265,1.468803454,1
2019-12-08,-8.623088356,5.151385825,1
2019-12-09,-5.261298191,4.93245237,1
2019-12-10,-3.431381789,2.01606197,1
2019-12-11,-2.771225734,2.998143863,1
2019-12-12,-8.780443111,1.277028677,1
2019-12-13,-12.97296165,1.423536658,1
2019-12-14,-20.52918285,0.420675602,1
2019-12-15,-13.92370856,2.892536172,1
2019-12-16,-9.212170381,1.301819017,1
2019-12-17,-12.8560645,1.050482865,1
2019-12-18,-16.84863114,0.55410304,1
2019-12-19,-20.07441714,0.706663612,1
2019-12-20,-11.23597152,1.776328003,1
2019-12-21,-12.76057879,1.534475398,1
2019-12-22,-19.95568102,0.195471466,1
2019-12-23,-23.03271852,0.07515433,1
2019-12-24,-18.52097994,0.26573471,1
2019-12-25,-10.47310617,2.382076076,1
2019-12-26,-22.51004692,0.723995229,1
2019-12-27,-30.72521582,0.086059879,1
2019-12-28,-31.42280071,0.202744048,1
2019-12-29,-30.8261736,0.135960918,1
2019-12-30,-32.5330893,0.178152285,1
2019-12-31,-35.39591531,0.024227933,1
2020-01-01,-33.99603075,1.230099699,1
2020-01-02,-27.31631273,3.499172481,1
2020-01-03,-21.40035479,2.708129446,1
2020-01-04,-21.99483221,3.541932474,1
2020-01-05,-19.26390506,1.376906449,1
2020-01-06,-22.15469451,0.498854025,1
2020-01-07,-22.42244932,0.231665121,1
2020-01-08,-21.88687628,0.177582863,1
2020-01-09,-9.925616931,1.092129092,1
2020-01-10,-3.022766531,0.098571831,1
2020-01-11,-4.955169901,0.096059543,1
2020-01-12,-13.31809981,0.263241852,1
2020-01-13,-24.27481641,0.181832166,1
2020-01-14,-26.09934544,0.260965094,1
2020-01-15,-25.40592673,0.347730462,1
2020-01-16,-26.96007142,0.307645355,1
2020-01-17,-28.08781412,0.259717524,1
2020-01-18,-22.99012502,0.622030409,1
2020-01-19,-20.09402342,1.556319686,1
2020-01-20,-16.84460894,2.219109948,1
2020-01-21,-18.5078395,1.806969881,1
2020-01-22,-21.82793804,1.394000321,1
2020-01-23,-18.34215218,1.168933455,1
2020-01-24,-10.42922772,2.964929004,1
2020-01-25,-3.842448707,4.355615151,1
2020-01-26,-6.074798856,2.668179145,1
2020-01-27,-11.92202013,1.228490797,1
2020-01-28,-18.84218163,0.461029558,1
2020-01-29,-19.93950403,0.427783258,1
2020-01-30,-15.01903969,0.847405474,1
2020-01-31,-6.158974792,1.336505082,1
2020-02-01,-8.538301193,0.851315686,1
2020-02-02,-13.784066,1.009355066,1
2020-02-03,-19.85627468,0.341219352,1
2020-02-04,-20.07554464,0.459948358,1
2020-02-05,-18.32289855,0.357001473,1
2020-02-06,-17.60698781,0.625087276,1
2020-02-07,-14.57068943,1.002021605,1
2020-02-08,-17.75597521,0.153597993,1
2020-02-09,-17.43813823,0.469354598,1
2020-02-10,-17.86530219,0.594216161,1
2020-02-11,-16.88969692,1.281476414,1
2020-02-12,-16.3807179,0.569716668,1
2020-02-13,-16.97652113,0.53754674,1
2020-02-14,-15.82802327,0.738523683,1
2020-02-15,-15.54456765,0.730575713,1
2020-02-16,-12.5244846,0.945307165,1
2020-02-17,-8.280890427,2.388268855,1
2020-02-18,-7.300674322,2.103630392,1
2020-02-19,-11.21217937,0.629780606,1
2020-02-20,-15.30984291,0.97904692,1
2020-02-21,-22.02367302,0.295530154,1
2020-02-22,-20.58251334,0.071277121,1
2020-02-23,-17.36011518,0.004477269,1
2020-02-24,-16.31245542,0.062821692,1
2020-02-25,-11.95516106,0.669276,1
2020-02-26,-11.44747379,0.54706559,1
2020-02-27,-15.42492168,0.578361108,1
2020-02-28,-21.63533033,0.20179297,1
2020-02-29,-21.1682378,0.125406092,1
2020-03-01,-17.6905167,0.32871564,2
2020-03-02,-15.90949009,0.70513635,2
2020-03-03,-11.94154929,0.863698606,2
2020-03-04,-15.72477521,0.540763285,2
2020-03-05,-18.55906408,0.366902703,2
2020-03-06,-12.6945614,0.962142364,2
2020-03-07,-6.353758483,1.380293674,2
2020-03-08,-8.31842282,1.252301197,2
2020-03-09,-11.47271284,1.477108371,2
2020-03-10,-11.52652753,1.107074234,2
2020-03-11,-12.18584771,1.165245686,2
2020-03-12,-10.60951168,1.725948198,2
2020-03-13,-8.96735385,1.091951033,2
2020-03-14,-13.3858604,1.201172383,2
2020-03-15,-17.58282537,1.023953827,2
2020-03-16,-18.42489719,1.225395316,2
2020-03-17,-19.29026977,0.852297593,2
2020-03-18,-22.38560707,0.150929668,2
2020-03-19,-18.72691547,0.264417847,2
2020-03-20,-8.117743892,2.692173118,2
2020-03-21,-4.21620186,1.43367488,2
2020-03-22,-8.111775373,1.824390494,2
2020-03-23,-11.19074223,0.518160436,2
2020-03-24,-14.55575735,0.383829677,2
2020-03-25,-9.467362305,2.877817178,2
2020-03-26,-11.572015,1.497689901,2
2020-03-27,-9.48877097,1.003772542,2
2020-03-28,-7.311786511,2.145023142,2
2020-03-29,-6.760519944,0.985744541,2
2020-03-30,-7.305322907,0.319054669,2
2020-03-31,-7.242054136,0.930755274,2
2020-04-01,-9.164633859,0.187459015,2
2020-04-02,-6.40089191,1.946772504,2
2020-04-03,-4.324067406,2.100740063,2
2020-04-04,-7.049932278,0.812387082,2
2020-04-05,-7.076700762,1.474971375,2
2020-04-06,-3.517794353,0.587594045,2
2020-04-07,-3.205638599,0.981992173,2
2020-04-08,-4.574032418,0.475750054,2
2020-04-09,-4.634825766,0.735920547,2
2020-04-10,1.515071524,1.601882195,2
2020-04-11,-0.21599436,1.218241721,2
2020-04-12,-1.435134479,1.45837337,2
2020-04-13,-2.52239998,2.568940375,2
2020-04-14,-3.446708417,1.390450996,2
2020-04-15,-1.09820681,1.323347824,2
2020-04-16,-0.711688077,0.557035868,2
2020-04-17,-2.099942036,0.742197653,2
2020-04-18,-1.091519476,0.769863047,2
2020-04-19,-0.814253964,1.936349914,2
2020-04-20,-0.403899835,0.713742908,2
2020-04-21,-1.588919067,2.449145436,2
2020-04-22,-1.170947013,2.111795603,2
2020-04-23,-3.417981948,2.41566059,2
2020-04-24,-8.989424425,1.51413016,2
2020-04-25,-10.53693344,1.955709092,2
2020-04-26,-9.537444612,4.246826809,2
2020-04-27,-7.015983951,2.768394357,2
2020-04-28,-3.066067184,0.626392417,2
2020-04-29,-0.931878234,2.751145237,2
2020-04-30,-2.902205041,2.363828342,2
2020-05-01,-2.631464167,2.635508926,2
2020-05-02,-5.22501765,2.011677514,2
2020-05-03,-4.45009509,0.484667484,2
2020-05-04,-2.529452456,0.980336937,2
2020-05-05,-0.826566154,0.490689724,2
2020-05-06,3.649677077,4.692915393,2
2020-05-07,2.026071167,3.642700849,2
2020-05-08,0.87921611,1.281270293,2
2020-05-09,1.066886581,0.374627848,2
2020-05-10,1.18559063,0.17793015,2
2020-05-11,5.428849161,0.310907482,2
2020-05-12,7.977464343,0.910764082,2
2020-05-13,7.016547544,3.496772268,2
2020-05-14,4.338455122,7.409280621,2
2020-05-15,1.74271283,1.93984166,2
2020-05-16,0.810073969,0.32897357,2
2020-05-17,3.001709684,0.246079398,2
2020-05-18,3.944428093,0.889308483,2
2020-05-19,2.848891454,1.694113738,2
2020-05-20,2.767231857,0.917337931,2
2020-05-21,5.942272424,0.514898701,2
2020-05-22,6.866236032,1.729097354,2
2020-05-23,4.592091574,2.73221482,2
2020-05-24,4.307241666,0.799024039,2
2020-05-25,6.081187468,0.787472305,2
2020-05-26,8.845059651,0.249125584,2
2020-05-27,10.26451317,0.796405662,2
2020-05-28,9.544758713,2.216300924,2
2020-05-29,6.677085361,0.669830103,2
2020-05-30,6.893869019,0.633875452,2
2020-05-31,7.638219962,2.720028212,2
2020-06-01,6.537826752,3.026103648,3
2020-06-02,4.945916068,2.017503992,3
2020-06-03,4.744044815,1.349341352,3
2020-06-04,5.530684181,1.713310884,3
2020-06-05,6.420746647,2.058978823,3
2020-06-06,7.749868619,2.686142816,3
2020-06-07,8.575454634,2.070951291,3
2020-06-08,8.231397029,4.617617129,3
2020-06-09,7.255997209,6.678892866,3
2020-06-10,6.450574275,3.86733775,3
2020-06-11,6.757353395,3.140960853,3
2020-06-12,6.511753563,2.725511537,3
2020-06-13,6.607356972,3.23634042,3
2020-06-14,7.714880118,1.672781533,3
2020-06-15,9.792863124,0.863528246,3
2020-06-16,11.91834402,0.67822024,3
2020-06-17,13.37376211,1.370076703,3
2020-06-18,13.57018919,1.123925611,3
2020-06-19,13.66747096,2.738607165,3
2020-06-20,12.47325787,4.395801679,3
2020-06-21,12.24240707,1.586572092,3
2020-06-22,13.24221561,1.616125873,3
2020-06-23,12.04052688,6.258918654,3
2020-06-24,10.02595017,8.955172856,3
2020-06-25,9.737492478,9.764506888,3
2020-06-26,10.31083117,1.355546788,3
2020-06-27,9.482677309,2.622090854,3
2020-06-28,8.984649775,5.289772889,3
2020-06-29,8.724932356,2.78059722,3
2020-06-30,9.722278201,1.570279746,3
2020-07-01,10.2679187,2.806653928,3
2020-07-02,10.47376375,2.203074374,3
2020-07-03,10.27755642,1.912885921,3
2020-07-04,11.2203519,1.199870772,3
2020-07-05,13.91951759,0.201935341,3
2020-07-06,17.60918657,0.241420204,3
2020-07-07,19.77484697,2.642035712,3
2020-07-08,19.23951684,3.35241989,3
2020-07-09,18.07996278,4.321872837,3
2020-07-10,17.46908795,4.868282668,3
2020-07-11,17.61613563,4.716584496,3
2020-07-12,17.23545956,4.782398861,3
2020-07-13,16.94637704,3.84885725,3
2020-07-14,16.38702064,2.761037179,3
2020-07-15,15.946119,0.958355885,3
2020-07-16,17.35836055,0.243131682,3
2020-07-17,20.20493479,0.462453797,3
2020-07-18,20.59629299,2.319956767,3
2020-07-19,17.5430644,6.738910881,3
2020-07-20,15.00431651,1.913454921,3
2020-07-21,14.23443188,0.630853494,3
2020-07-22,15.35703469,0.453748691,3
2020-07-23,17.25531105,1.119952282,3
2020-07-24,17.69765722,2.771267501,3
2020-07-25,16.31859265,3.153289039,3
2020-07-26,14.55695282,2.981123699,3
2020-07-27,14.41887399,2.639196414,3
2020-07-28,16.57463688,0.429399975,3
2020-07-29,18.68916439,1.193156598,3
2020-07-30,19.58764203,1.978102201,3
2020-07-31,17.89349056,4.527376252,3
2020-08-01,16.66033704,2.857205716,3
2020-08-02,16.05591308,4.102898775,3
2020-08-03,15.13012678,3.863885463,3
2020-08-04,14.00382988,4.061740114,3
2020-08-05,15.06840643,1.059534381,3
2020-08-06,15.94499996,2.0176316,3
2020-08-07,13.97039709,1.409060525,3
2020-08-08,13.62454012,0.51920616,3
2020-08-09,14.07717275,7.208273046,3
2020-08-10,12.79796811,5.96668563,3
2020-08-11,13.19559894,3.1142093,3
2020-08-12,11.77640589,1.781359249,3
2020-08-13,11.23788357,2.154743792,3
2020-08-14,10.58616349,2.928904476,3
2020-08-15,10.94893993,0.427929868,3
2020-08-16,11.92080885,0.729297393,3
2020-08-17,13.22565875,1.399790436,3
2020-08-18,12.78053655,1.79266904,3
2020-08-19,13.38330109,0.492632249,3
2020-08-20,14.36281437,0.422174858,3
2020-08-21,15.00858877,0.823349693,3
2020-08-22,15.13640232,0.981597237,3
2020-08-23,15.74265471,0.560619731,3
2020-08-24,15.87413454,1.562034638,3
2020-08-25,14.69041056,1.741323028,3
2020-08-26,14.27435382,2.382122806,3
2020-08-27,13.91632908,1.398261405,3
2020-08-28,14.84101646,1.908651914,3
2020-08-29,14.8963218,1.176369224,3
2020-08-30,13.59230656,1.299428685,3
2020-08-31,12.03019298,7.941264772,3
2020-09-01,10.37664777,2.283959375,4
2020-09-02,9.560367385,2.747015895,4
2020-09-03,8.296561097,1.527859299,4
2020-09-04,8.747880311,3.716286733,4
2020-09-05,10.03757338,2.386671144,4
2020-09-06,10.19760173,2.83498468,4
2020-09-07,10.14640344,0.40058657,4
2020-09-08,11.20015898,1.650982635,4
2020-09-09,11.30144877,1.882314378,4
2020-09-10,12.15248965,4.467660972,4
2020-09-11,9.802442922,2.489525246,4
2020-09-12,8.781713323,1.150432296,4
2020-09-13,6.452804779,3.150865174,4
2020-09-14,6.947219479,8.731746554,4
2020-09-15,6.254227773,3.080282179,4
2020-09-16,3.704280314,2.787145858,4
2020-09-17,2.184715533,1.548700421,4
2020-09-18,2.048071036,1.43741386,4
2020-09-19,1.64589144,0.827153833,4
2020-09-20,2.262393947,0.74425492,4
2020-09-21,3.011579497,0.612709039,4
2020-09-22,1.649642381,0.266613936,4
2020-09-23,1.431564836,0.345561752,4
2020-09-24,1.923646594,1.125996303,4
2020-09-25,0.360817995,3.000692612,4
2020-09-26,-2.900671678,3.956402885,4
2020-09-27,-4.308149379,2.836438251,4
2020-09-28,-2.60922317,0.794533977,4
2020-09-29,-1.001267335,0.637096383,4
2020-09-30,0.143682123,0.662998943,4
2020-10-01,2.254096859,3.139974628,4
2020-10-02,0.690797084,1.259795944,4
2020-10-03,-1.400290695,2.129149812,4
2020-10-04,-3.576960745,2.857271083,4
2020-10-05,-3.893102639,1.321359734,4
2020-10-06,-1.452929143,3.695691004,4
2020-10-07,1.082130403,2.840280653,4
2020-10-08,0.271670027,8.017232,4
2020-10-09,-4.386521144,3.07299521,4
2020-10-10,-5.996910513,2.909526133,4
2020-10-11,-8.213003929,0.502018844,4
2020-10-12,-9.270481066,0.146338962,4
2020-10-13,-9.871781737,0.153931757,4
2020-10-14,-8.051316989,0.968249932,4
2020-10-15,-10.05075343,0.355127631,4
2020-10-16,-7.926427834,0.013883626,4
2020-10-17,-3.286427375,0.486224519,4
2020-10-18,-1.519873338,2.06786614,4
2020-10-19,-0.793270893,1.475663314,4
2020-10-20,-1.855210109,10.18644405,4
2020-10-21,-4.856027183,5.954771937,4
2020-10-22,-9.12160179,0.805826287,4
2020-10-23,-8.105749415,2.166602302,4
2020-10-24,-2.956437693,4.54391974,4
2020-10-25,-4.016830328,3.244676981,4
2020-10-26,-8.134479965,1.838268725,4
2020-10-27,-2.82322341,2.415833507,4
2020-10-28,-3.255353386,4.845031647,4
2020-10-29,2.136039802,4.00290296,4
2020-10-30,-1.669875593,1.087080309,4
2020-10-31,-2.900013801,0.659465039,4
2020-11-01,-2.643573231,1.842097204,4
2020-11-02,0.395939452,1.846680147,4
2020-11-03,-3.038671972,0.733136658,4
2020-11-04,1.316008472,3.816067015,4
2020-11-05,-0.129204895,2.561906634,4
2020-11-06,-9.608411296,0.091464168,4
2020-11-07,-10.13049062,0.17696041,4
2020-11-08,-9.203494642,1.007497611,4
2020-11-09,-8.521254502,1.160462621,4
2020-11-10,-8.650184806,1.803497925,4
2020-11-11,-10.50176606,1.79939461,4
2020-11-12,-13.67599796,0.511821304,4
2020-11-13,-13.90589101,0.519764518,4
2020-11-14,-15.66793457,0.355236806,4
2020-11-15,-15.086888,1.282687013,4
2020-11-16,-17.15844934,0.407139895,4
2020-11-17,-10.58199916,2.831883618,4
2020-11-18,-5.873827678,2.476370319,4
2020-11-19,-11.38070152,3.71722122,4
2020-11-20,-18.56344612,0.336916735,4
2020-11-21,-16.89281991,0.04738994,4
2020-11-22,-14.39605065,0.582766037,4
2020-11-23,-7.406525708,2.515635995,4
2020-11-24,-8.734747995,0.995963619,4
2020-11-25,-6.65300015,2.613868001,4
2020-11-26,-8.700601255,2.911661301,4
2020-11-27,-5.5970901,1.341933207,4
2020-11-28,-13.15502111,0.586959576,4
2020-11-29,-20.43983006,0.252666434,4
2020-12-01,-19.99005072,0.500729834,1
2020-12-02,-13.6873453,1.065999849,1
2020-12-03,-9.74149996,1.894952398,1
2020-12-04,-12.79655003,1.069529182,1
2020-12-05,-17.24668994,0.266516343,1
2020-12-06,-19.67592614,0.618461777,1
2020-12-07,-13.79061309,3.720717357,1
2020-12-08,-8.629096188,1.887919703,1
2020-12-09,-10.66636165,1.516797951,1
2020-12-10,-15.97224716,1.501223258,1
2020-12-11,-16.70778435,1.22963334,1
2020-12-12,-14.31895085,2.739165994,1
2020-12-13,-15.44528755,2.161598488,1
2020-12-14,-7.804636845,1.727354607,1
2020-12-15,-3.458537283,2.029823637,1
2020-12-16,-1.6409494,1.88007583,1
2020-12-17,-7.496352304,5.492425622,1
2020-12-18,-5.693579102,6.501089488,1
2020-12-19,-15.77116271,0.741698078,1
2020-12-20,-25.08971879,0.087462124,1
2020-12-21,-29.95875606,0.174338335,1
2020-12-22,-27.27653171,0.36505434,1
2020-12-23,-24.75028003,2.235680127,1
2020-12-24,-22.66407609,2.74297362,1
2020-12-25,-19.13077854,1.222332805,1
2020-12-26,-18.4142917,0.592951999,1
2020-12-27,-19.29448445,0.203437777,1
2020-12-28,-20.81623916,0.131483737,1
2020-12-29,-19.91972796,0.320617662,1
2020-12-30,-22.15354922,0.243495544,1
2020-12-31,-20.16300826,1.213938225,1
2021-01-01,-12.37623701,1.127877992,1
2021-01-02,-12.37374361,0.688721859,1
2021-01-03,-11.52211099,0.438835742,1
2021-01-04,-12.88894457,0.428731475,1
2021-01-05,-14.02158781,0.356243634,1
2021-01-06,-7.968540245,1.364572464,1
2021-01-07,-8.772714778,0.724967932,1
2021-01-08,-8.779775078,1.025594291,1
2021-01-09,-5.827559336,2.251916959,1
2021-01-10,-3.696239476,3.239867311,1
2021-01-11,-6.194597942,1.306394865,1
2021-01-12,-6.033208743,2.667412969,1
2021-01-13,-9.771455782,1.213431164,1
2021-01-14,-13.26339953,1.941246512,1
2021-01-15,-14.47387387,0.4900647,1
2021-01-16,-13.04093596,0.412293526,1
2021-01-17,-15.04138911,0.504190697,1
2021-01-18,-7.449574348,1.410791822,1
2021-01-19,-2.410561803,3.618883051,1
2021-01-20,-0.533393209,2.705418943,1
2021-01-21,-5.529134937,1.355099753,1
2021-01-22,-7.458256307,0.809263897,1
2021-01-23,-10.90827668,0.959547797,1
2021-01-24,-7.925766069,2.111362831,1
2021-01-25,-9.330153816,1.451673154,1
2021-01-26,-12.57889438,2.010438005,1
2021-01-27,-11.14232745,0.817496418,1
2021-01-28,-8.28772272,0.503719967,1
2021-01-29,-14.78006645,0.451305608,1
2021-01-30,-15.47010971,1.002119443,1
2021-01-31,-11.3157365,1.412780284,1
2021-02-01,-7.220499104,1.573982622,1
2021-02-02,-7.240448465,2.598918152,1
2021-02-03,-7.752607387,1.020202057,1
2021-02-04,-7.43199875,1.723869231,1
2021-02-05,-9.002948912,1.323717418,1
2021-02-06,-8.105260745,2.354988532,1
2021-02-07,-12.54179638,0.790426068,1
2021-02-08,-15.37028759,0.612795761,1
2021-02-09,-11.2933538,2.109827351,1
2021-02-10,-13.93773489,0.300728914,1
2021-02-11,-17.03111897,0.054675604,1
2021-02-12,-14.62278473,0.321423416,1
2021-02-13,-14.85113494,0.329575802,1
2021-02-14,-12.99301374,0.581424444,1
2021-02-15,-11.60082909,0.803721575,1
2021-02-16,-10.97342296,0.423352247,1
2021-02-17,-10.57607982,0.640080195,1
2021-02-18,-12.33495178,0.42893504,1
2021-02-19,-10.87529864,1.645197916,1
2021-02-20,-11.50633957,0.155184262,1
2021-02-21,-11.21978539,0.216272783,1
2021-02-22,-12.2628715,0.68203114,1
2021-02-23,-11.68057672,1.71501512,1
2021-02-24,-10.4745699,1.809388689,1
2021-02-25,-8.905852037,2.178107321,1
2021-02-26,-9.018648699,1.806800491,1
2021-02-27,0.599932453,2.471275037,1
2021-02-28,2.442701906,1.380154509,1
2021-03-01,-4.974420905,0.311146469,2
2021-03-02,-7.813494329,0.338897725,2
2021-03-03,-8.327962285,0.102134089,2
2021-03-04,-6.055567728,0.274747605,2
2021-03-05,-5.628555181,0.357353897,2
